filename,S,PT,Gr,PR,PM,BF,BG,BR,BH,BV,FR,FG,FH,FV,Tick,Bandicoots,Invaders,Foxes,Grass_Health_Index,Total_Bandicoots_Eaten,Trap_Deaths,Old_Age_Deaths,Hunger_Deaths,regime
Run_S1_PT11_Gr24_PR16_PM100_BF3_BG13_BR10_BH58_BV0.6_FR15_FG12_FH3_FV0.1_IF3_IG9_IR9_IH70_IV1.7.csv,1,11,24,16,100,3,13,10,58,0.6,15,12,3,0.1,999.0,582.0,0.0,59.0,264.64,5220.0,6483.0,955.0,17679.0,2
Run_S1_PT11_Gr42_PR5_PM191_BF3_BG5_BR11_BH77_BV2.1_FR26_FG33_FH32_FV1.5_IF9_IG17_IR12_IH41_IV1.6.csv,1,11,42,5,191,3,5,11,77,2.1,26,33,32,1.5,999.0,217.0,0.0,0.0,250.26,440.0,5419.0,736.0,853.0,1
Run_S1_PT11_Gr43_PR15_PM230_BF6_BG15_BR19_BH1_BV2.4_FR16_FG28_FH65_FV1.2_IF8_IG3_IR9_IH54_IV0.3.csv,1,11,43,15,230,6,15,19,1,2.4,16,28,65,1.2,999.0,550.0,0.0,179.0,640.76,18782.0,6685.0,1707.0,11588.0,2
Run_S1_PT11_Gr59_PR9_PM143_BF8_BG3_BR16_BH1_BV2.5_FR27_FG14_FH82_FV2.2_IF8_IG12_IR9_IH55_IV1.8.csv,1,11,59,9,143,8,3,16,1,2.5,27,14,82,2.2,999.0,172.0,0.0,0.0,641.61,143.0,277.0,1580.0,52.0,1
Run_S1_PT11_Gr60_PR17_PM135_BF2_BG6_BR15_BH47_BV0.0_FR26_FG18_FH22_FV1.1_IF6_IG0_IR12_IH95_IV0.9.csv,1,11,60,17,135,2,6,15,47,0.0,26,18,22,1.1,999.0,633.0,0.0,62.0,744.36,5280.0,14233.0,1650.0,3165.0,2
Run_S1_PT11_Gr60_PR8_PM157_BF5_BG9_BR13_BH27_BV2.0_FR29_FG11_FH38_FV1.8_IF3_IG14_IR13_IH51_IV1.9.csv,1,11,60,8,157,5,9,13,27,2.0,29,11,38,1.8,999.0,1161.0,0.0,18.0,41.41,3469.0,20667.0,2858.0,7713.0,2
Run_S1_PT11_Gr93_PR14_PM163_BF6_BG4_BR16_BH46_BV2.6_FR15_FG31_FH8_FV2.3_IF7_IG11_IR19_IH33_IV0.2.csv,1,11,93,14,163,6,4,16,46,2.6,15,31,8,2.3,999.0,357.0,0.0,0.0,724.66,206.0,8121.0,748.0,258.0,1
Run_S1_PT12_Gr14_PR19_PM116_BF4_BG2_BR18_BH95_BV2.3_FR14_FG47_FH38_FV2.1_IF8_IG6_IR12_IH67_IV0.4.csv,1,12,14,19,116,4,2,18,95,2.3,14,47,38,2.1,999.0,0.0,0.0,0.0,520.0,133.0,62.0,128.0,363.0,0
Run_S1_PT12_Gr32_PR12_PM238_BF4_BG2_BR8_BH74_BV1.8_FR14_FG42_FH7_FV0.3_IF5_IG5_IR10_IH33_IV1.9.csv,1,12,32,12,238,4,2,8,74,1.8,14,42,7,0.3,999.0,0.0,0.0,0.0,1190.0,125.0,158.0,163.0,365.0,0
Run_S1_PT12_Gr37_PR13_PM241_BF3_BG6_BR11_BH38_BV0.2_FR13_FG17_FH27_FV2.2_IF3_IG7_IR8_IH17_IV2.3.csv,1,12,37,13,241,3,6,11,38,0.2,13,17,27,2.2,999.0,340.0,0.0,0.0,375.52,1771.0,4653.0,590.0,5001.0,1
Run_S1_PT12_Gr44_PR12_PM160_BF10_BG18_BR10_BH8_BV2.4_FR24_FG45_FH90_FV1.5_IF9_IG20_IR15_IH55_IV1.9.csv,1,12,44,12,160,10,18,10,8,2.4,24,45,90,1.5,999.0,577.0,0.0,218.0,898.28,18815.0,13880.0,1520.0,23156.0,2
Run_S1_PT12_Gr70_PR18_PM202_BF3_BG8_BR19_BH8_BV0.1_FR25_FG30_FH23_FV2.7_IF8_IG3_IR8_IH80_IV0.9.csv,1,12,70,18,202,3,8,19,8,0.1,25,30,23,2.7,999.0,443.0,0.0,463.0,905.52,18868.0,9936.0,3185.0,5746.0,2
Run_S1_PT12_Gr94_PR24_PM234_BF3_BG11_BR16_BH90_BV1.8_FR18_FG38_FH91_FV0.7_IF8_IG5_IR9_IH75_IV0.3.csv,1,12,94,24,234,3,11,16,90,1.8,18,38,91,0.7,999.0,672.0,0.0,397.0,1270.64,25542.0,67342.0,866.0,8648.0,2
Run_S1_PT13_Gr100_PR5_PM60_BF3_BG7_BR12_BH3_BV1.8_FR21_FG20_FH56_FV2.8_IF10_IG13_IR18_IH79_IV2.2.csv,1,13,100,5,60,3,7,12,3,1.8,21,20,56,2.8,999.0,966.0,0.0,143.0,591.08,27730.0,13395.0,2509.0,5960.0,2
Run_S1_PT13_Gr31_PR11_PM247_BF9_BG3_BR9_BH95_BV2.8_FR22_FG15_FH80_FV2.5_IF9_IG10_IR14_IH10_IV0.2.csv,1,13,31,11,247,9,3,9,95,2.8,22,15,80,2.5,999.0,0.0,0.0,0.0,1153.0,194.0,166.0,115.0,95.0,0
Run_S1_PT13_Gr52_PR7_PM183_BF5_BG12_BR14_BH67_BV0.9_FR12_FG38_FH34_FV2.6_IF7_IG4_IR10_IH2_IV0.2.csv,1,13,52,7,183,5,12,14,67,0.9,12,38,34,2.6,999.0,675.0,0.0,175.0,818.67,5056.0,9082.0,644.0,8931.0,2
Run_S1_PT13_Gr60_PR6_PM64_BF7_BG12_BR19_BH45_BV0.9_FR25_FG21_FH78_FV0.3_IF8_IG15_IR10_IH54_IV0.9.csv,1,13,60,6,64,7,12,19,45,0.9,25,21,78,0.3,999.0,57.0,0.0,0.0,1721.59,68.0,1414.0,295.0,157.0,1
Run_S1_PT13_Gr77_PR22_PM179_BF10_BG5_BR9_BH98_BV2.1_FR18_FG24_FH61_FV0.0_IF5_IG19_IR15_IH82_IV0.3.csv,1,13,77,22,179,10,5,9,98,2.1,18,24,61,0.0,999.0,404.0,0.0,0.0,748.39,159.0,17475.0,533.0,1004.0,1
Run_S1_PT13_Gr91_PR17_PM64_BF8_BG9_BR19_BH39_BV1.7_FR21_FG36_FH93_FV1.2_IF9_IG8_IR9_IH28_IV1.8.csv,1,13,91,17,64,8,9,19,39,1.7,21,36,93,1.2,999.0,570.0,0.0,145.0,1376.69,7758.0,21092.0,758.0,1200.0,2
Run_S1_PT13_Gr91_PR5_PM58_BF10_BG16_BR14_BH22_BV1.9_FR27_FG15_FH88_FV0.7_IF10_IG17_IR16_IH14_IV0.7.csv,1,13,91,5,58,10,16,14,22,1.9,27,15,88,0.7,999.0,366.0,0.0,0.0,617.83,199.0,9619.0,484.0,6822.0,1
Run_S1_PT14_Gr28_PR8_PM107_BF10_BG10_BR16_BH40_BV0.4_FR28_FG19_FH53_FV2.6_IF9_IG1_IR15_IH14_IV0.6.csv,1,14,28,8,107,10,10,16,40,0.4,28,19,53,2.6,999.0,0.0,0.0,0.0,1041.0,144.0,90.0,138.0,81.0,0
Run_S1_PT14_Gr57_PR20_PM117_BF8_BG16_BR12_BH45_BV1.7_FR18_FG38_FH52_FV1.1_IF3_IG10_IR19_IH85_IV1.6.csv,1,14,57,20,117,8,16,12,45,1.7,18,38,52,1.1,999.0,2123.0,0.0,0.0,72.99,10786.0,32155.0,1128.0,17324.0,1
Run_S1_PT14_Gr57_PR23_PM201_BF7_BG7_BR12_BH88_BV0.5_FR23_FG49_FH92_FV0.6_IF6_IG5_IR17_IH17_IV1.5.csv,1,14,57,23,201,7,7,12,88,0.5,23,49,92,0.6,999.0,392.0,0.0,0.0,767.16,782.0,10190.0,663.0,2875.0,1
Run_S1_PT14_Gr67_PR12_PM158_BF5_BG17_BR18_BH36_BV0.3_FR30_FG26_FH71_FV1.7_IF9_IG14_IR11_IH85_IV0.5.csv,1,14,67,12,158,5,17,18,36,0.3,30,26,71,1.7,999.0,714.0,0.0,263.0,404.61,18332.0,28691.0,1628.0,3834.0,2
Run_S1_PT14_Gr84_PR24_PM90_BF4_BG9_BR16_BH68_BV0.9_FR27_FG33_FH24_FV1.9_IF6_IG7_IR18_IH31_IV2.4.csv,1,14,84,24,90,4,9,16,68,0.9,27,33,24,1.9,999.0,487.0,0.0,176.0,1820.91,7384.0,16640.0,1114.0,1247.0,2
Run_S1_PT14_Gr85_PR23_PM180_BF6_BG11_BR10_BH50_BV0.8_FR25_FG19_FH34_FV1.7_IF5_IG19_IR14_IH77_IV1.1.csv,1,14,85,23,180,6,11,10,50,0.8,25,19,34,1.7,999.0,872.0,0.0,291.0,1267.11,24782.0,34685.0,1746.0,8330.0,2
Run_S1_PT15_Gr25_PR8_PM111_BF9_BG16_BR9_BH90_BV2.1_FR25_FG39_FH65_FV0.5_IF8_IG17_IR12_IH64_IV2.8.csv,1,15,25,8,111,9,16,9,90,2.1,25,39,65,0.5,999.0,82.0,0.0,0.0,543.76,221.0,2746.0,174.0,2729.0,1
Run_S1_PT15_Gr59_PR9_PM129_BF5_BG15_BR13_BH62_BV2.9_FR12_FG17_FH65_FV1.3_IF5_IG15_IR10_IH2_IV0.7.csv,1,15,59,9,129,5,15,13,62,2.9,12,17,65,1.3,999.0,752.0,0.0,200.0,246.0,14065.0,33401.0,673.0,8292.0,2
Run_S1_PT15_Gr61_PR25_PM164_BF7_BG12_BR14_BH66_BV1.8_FR23_FG15_FH39_FV0.6_IF9_IG5_IR9_IH19_IV0.0.csv,1,15,61,25,164,7,12,14,66,1.8,23,15,39,0.6,999.0,1001.0,0.0,42.0,210.71,4591.0,40474.0,1132.0,4616.0,2
Run_S1_PT15_Gr81_PR23_PM209_BF5_BG8_BR12_BH4_BV2.9_FR21_FG21_FH80_FV2.8_IF2_IG5_IR17_IH28_IV0.3.csv,1,15,81,23,209,5,8,12,4,2.9,21,21,80,2.8,999.0,1186.0,0.0,184.0,255.2,28873.0,17818.0,2701.0,9989.0,2
Run_S1_PT15_Gr87_PR19_PM101_BF6_BG19_BR19_BH20_BV0.3_FR12_FG25_FH3_FV0.3_IF5_IG19_IR16_IH60_IV1.1.csv,1,15,87,19,101,6,19,19,20,0.3,12,25,3,0.3,999.0,3220.0,0.0,0.0,163.23,3940.0,63350.0,4680.0,20753.0,1
Run_S1_PT15_Gr88_PR7_PM206_BF5_BG7_BR17_BH72_BV1.5_FR26_FG12_FH21_FV1.1_IF9_IG14_IR14_IH76_IV1.4.csv,1,15,88,7,206,5,7,17,72,1.5,26,12,21,1.1,999.0,554.0,0.0,0.0,256.29,152.0,22693.0,586.0,164.0,1
Run_S1_PT15_Gr90_PR19_PM231_BF5_BG12_BR8_BH60_BV2.4_FR19_FG34_FH46_FV2.4_IF5_IG7_IR16_IH95_IV1.3.csv,1,15,90,19,231,5,12,8,60,2.4,19,34,46,2.4,999.0,542.0,0.0,422.0,1410.52,30559.0,59871.0,1857.0,22256.0,2
Run_S1_PT16_Gr14_PR7_PM239_BF3_BG14_BR8_BH15_BV2.4_FR23_FG24_FH75_FV0.5_IF6_IG17_IR19_IH66_IV2.4.csv,1,16,14,7,239,3,14,8,15,2.4,23,24,75,0.5,999.0,427.0,0.0,45.0,27.24,3356.0,5460.0,642.0,16481.0,2
Run_S1_PT16_Gr29_PR9_PM210_BF2_BG9_BR13_BH71_BV1.4_FR23_FG19_FH12_FV2.4_IF9_IG1_IR13_IH73_IV2.6.csv,1,16,29,9,210,2,9,13,71,1.4,23,19,12,2.4,999.0,356.0,0.0,0.0,125.98,713.0,10941.0,535.0,2852.0,1
Run_S1_PT16_Gr33_PR7_PM149_BF6_BG3_BR14_BH85_BV1.5_FR16_FG45_FH79_FV0.5_IF7_IG3_IR9_IH38_IV0.3.csv,1,16,33,7,149,6,3,14,85,1.5,16,45,79,0.5,999.0,0.0,0.0,0.0,1227.0,65.0,222.0,101.0,165.0,0
Run_S1_PT16_Gr52_PR16_PM104_BF2_BG10_BR11_BH22_BV1.7_FR16_FG16_FH86_FV0.7_IF5_IG8_IR17_IH15_IV1.0.csv,1,16,52,16,104,2,10,11,22,1.7,16,16,86,0.7,999.0,931.0,0.0,273.0,286.85,28456.0,27698.0,1828.0,11451.0,2
Run_S1_PT16_Gr66_PR13_PM118_BF7_BG19_BR15_BH17_BV3.0_FR17_FG30_FH35_FV1.7_IF9_IG8_IR19_IH36_IV2.8.csv,1,16,66,13,118,7,19,15,17,3.0,17,30,35,1.7,999.0,0.0,0.0,0.0,2455.0,3860.0,3098.0,271.0,1623.0,0
Run_S1_PT16_Gr76_PR5_PM211_BF9_BG15_BR20_BH17_BV1.1_FR21_FG40_FH39_FV2.3_IF9_IG19_IR19_IH1_IV2.5.csv,1,16,76,5,211,9,15,20,17,1.1,21,40,39,2.3,999.0,381.0,0.0,0.0,155.73,2096.0,8355.0,811.0,2184.0,1
Run_S1_PT17_Gr20_PR23_PM118_BF4_BG14_BR15_BH81_BV2.2_FR30_FG11_FH99_FV1.0_IF8_IG7_IR13_IH15_IV0.7.csv,1,17,20,23,118,4,14,15,81,2.2,30,11,99,1.0,999.0,510.0,0.0,0.0,122.87,136.0,12556.0,786.0,4223.0,1
Run_S1_PT17_Gr39_PR11_PM221_BF5_BG18_BR11_BH34_BV0.3_FR21_FG36_FH90_FV1.5_IF9_IG1_IR18_IH16_IV2.9.csv,1,17,39,11,221,5,18,11,34,0.3,21,36,90,1.5,999.0,327.0,0.0,146.0,428.31,13471.0,17514.0,1412.0,16430.0,2
Run_S1_PT17_Gr40_PR16_PM241_BF5_BG7_BR17_BH83_BV2.5_FR20_FG12_FH82_FV2.6_IF7_IG2_IR16_IH73_IV2.0.csv,1,17,40,16,241,5,7,17,83,2.5,20,12,82,2.6,999.0,161.0,0.0,0.0,762.83,157.0,4518.0,275.0,124.0,1
Run_S1_PT17_Gr58_PR17_PM87_BF9_BG5_BR15_BH26_BV2.2_FR26_FG29_FH69_FV2.3_IF3_IG17_IR9_IH99_IV2.4.csv,1,17,58,17,87,9,5,15,26,2.2,26,29,69,2.3,999.0,200.0,0.0,0.0,1154.93,165.0,3104.0,331.0,59.0,1
Run_S1_PT17_Gr62_PR7_PM215_BF8_BG5_BR16_BH42_BV1.8_FR15_FG14_FH11_FV0.1_IF5_IG20_IR15_IH24_IV2.2.csv,1,17,62,7,215,8,5,16,42,1.8,15,14,11,0.1,999.0,0.0,0.0,0.0,2307.0,64.0,455.0,127.0,121.0,0
Run_S1_PT17_Gr63_PR10_PM121_BF2_BG1_BR13_BH3_BV0.1_FR26_FG10_FH28_FV1.6_IF3_IG16_IR20_IH16_IV2.6.csv,1,17,63,10,121,2,1,13,3,0.1,26,10,28,1.6,999.0,0.0,0.0,0.0,2344.0,134.0,83.0,113.0,89.0,0
Run_S1_PT17_Gr74_PR9_PM106_BF2_BG20_BR19_BH22_BV0.6_FR24_FG37_FH44_FV1.1_IF9_IG12_IR10_IH67_IV2.8.csv,1,17,74,9,106,2,20,19,22,0.6,24,37,44,1.1,999.0,0.0,0.0,0.0,2753.0,6074.0,6874.0,374.0,1746.0,0
Run_S1_PT18_Gr19_PR16_PM134_BF3_BG16_BR9_BH88_BV0.9_FR19_FG41_FH84_FV1.7_IF4_IG10_IR19_IH11_IV2.2.csv,1,18,19,16,134,3,16,9,88,0.9,19,41,84,1.7,999.0,606.0,0.0,0.0,159.88,1479.0,6442.0,284.0,11474.0,1
Run_S1_PT18_Gr41_PR13_PM65_BF9_BG18_BR11_BH58_BV0.2_FR29_FG41_FH58_FV1.1_IF3_IG19_IR13_IH10_IV2.1.csv,1,18,41,13,65,9,18,11,58,0.2,29,41,58,1.1,999.0,552.0,0.0,133.0,641.8,6285.0,13271.0,929.0,6730.0,2
Run_S1_PT18_Gr41_PR6_PM218_BF8_BG9_BR16_BH19_BV2.8_FR21_FG41_FH34_FV2.9_IF6_IG16_IR16_IH48_IV1.2.csv,1,18,41,6,218,8,9,16,19,2.8,21,41,34,2.9,999.0,46.0,0.0,0.0,740.86,299.0,1901.0,255.0,551.0,1
Run_S1_PT18_Gr44_PR15_PM180_BF6_BG7_BR18_BH75_BV1.0_FR26_FG28_FH39_FV3.0_IF9_IG19_IR13_IH41_IV2.1.csv,1,18,44,15,180,6,7,18,75,1.0,26,28,39,3.0,999.0,135.0,0.0,0.0,927.42,155.0,3214.0,366.0,224.0,1
Run_S1_PT18_Gr49_PR7_PM99_BF2_BG19_BR16_BH52_BV1.4_FR29_FG36_FH65_FV1.9_IF3_IG4_IR9_IH80_IV1.8.csv,1,18,49,7,99,2,19,16,52,1.4,29,36,65,1.9,999.0,741.0,0.0,176.0,649.19,13629.0,30092.0,1473.0,5183.0,2
Run_S1_PT18_Gr84_PR18_PM242_BF7_BG14_BR17_BH43_BV2.0_FR26_FG14_FH87_FV1.2_IF10_IG17_IR16_IH51_IV0.4.csv,1,18,84,18,242,7,14,17,43,2.0,26,14,87,1.2,999.0,1783.0,0.0,0.0,65.17,2160.0,70572.0,1266.0,3416.0,1
Run_S1_PT19_Gr43_PR10_PM249_BF5_BG5_BR12_BH37_BV2.7_FR17_FG42_FH25_FV1.9_IF3_IG3_IR19_IH77_IV1.0.csv,1,19,43,10,249,5,5,12,37,2.7,17,42,25,1.9,999.0,159.0,0.0,0.0,532.66,342.0,3892.0,285.0,450.0,1
Run_S1_PT19_Gr57_PR7_PM238_BF7_BG4_BR17_BH39_BV2.3_FR17_FG29_FH83_FV0.2_IF6_IG4_IR14_IH66_IV1.9.csv,1,19,57,7,238,7,4,17,39,2.3,17,29,83,0.2,999.0,0.0,0.0,0.0,2120.0,60.0,353.0,83.0,67.0,0
Run_S1_PT19_Gr62_PR18_PM92_BF6_BG13_BR17_BH94_BV0.6_FR30_FG42_FH5_FV1.1_IF4_IG19_IR8_IH31_IV0.4.csv,1,19,62,18,92,6,13,17,94,0.6,30,42,5,1.1,999.0,250.0,0.0,135.0,1515.85,4309.0,9071.0,1367.0,1856.0,2
Run_S1_PT19_Gr66_PR18_PM81_BF6_BG15_BR19_BH99_BV1.9_FR15_FG18_FH60_FV0.3_IF3_IG9_IR10_IH86_IV2.2.csv,1,19,66,18,81,6,15,19,99,1.9,15,18,60,0.3,999.0,912.0,0.0,0.0,510.52,74.0,43244.0,681.0,1283.0,1
Run_S1_PT19_Gr72_PR21_PM74_BF6_BG8_BR9_BH36_BV2.8_FR28_FG38_FH47_FV1.9_IF5_IG15_IR15_IH8_IV1.6.csv,1,19,72,21,74,6,8,9,36,2.8,28,38,47,1.9,999.0,469.0,0.0,188.0,1110.85,10289.0,27189.0,870.0,3815.0,2
Run_S1_PT19_Gr85_PR8_PM114_BF6_BG15_BR19_BH56_BV1.1_FR17_FG35_FH49_FV1.0_IF4_IG8_IR9_IH95_IV0.3.csv,1,19,85,8,114,6,15,19,56,1.1,17,35,49,1.0,999.0,492.0,0.0,116.0,930.61,9309.0,35879.0,484.0,2432.0,2
Run_S1_PT19_Gr89_PR12_PM204_BF4_BG14_BR15_BH12_BV2.3_FR28_FG39_FH99_FV0.4_IF7_IG16_IR13_IH67_IV2.8.csv,1,19,89,12,204,4,14,15,12,2.3,28,39,99,0.4,999.0,1314.0,0.0,472.0,136.45,55067.0,59716.0,1338.0,6327.0,2
Run_S1_PT1_Gr15_PR16_PM162_BF8_BG20_BR20_BH78_BV0.9_FR29_FG47_FH15_FV1.1_IF4_IG8_IR12_IH91_IV2.7.csv,1,1,15,16,162,8,20,20,78,0.9,29,47,15,1.1,999.0,769.0,0.0,0.0,56.07,723.0,1210.0,2467.0,9178.0,1
Run_S1_PT1_Gr34_PR18_PM122_BF10_BG16_BR17_BH91_BV2.2_FR23_FG47_FH78_FV2.7_IF5_IG2_IR15_IH44_IV0.4.csv,1,1,34,18,122,10,16,17,91,2.2,23,47,78,2.7,999.0,0.0,0.0,0.0,1265.0,745.0,61.0,308.0,793.0,0
Run_S1_PT1_Gr46_PR7_PM131_BF9_BG12_BR13_BH38_BV1.7_FR18_FG26_FH87_FV1.6_IF8_IG18_IR11_IH11_IV2.5.csv,1,1,46,7,131,9,12,13,38,1.7,18,26,87,1.6,999.0,296.0,0.0,0.0,205.69,1678.0,840.0,1008.0,5252.0,1
Run_S1_PT1_Gr52_PR12_PM126_BF8_BG10_BR19_BH25_BV1.7_FR15_FG19_FH50_FV0.2_IF6_IG16_IR19_IH56_IV0.3.csv,1,1,52,12,126,8,10,19,25,1.7,15,19,50,0.2,999.0,575.0,0.0,159.0,369.37,16523.0,1276.0,3502.0,7346.0,2
Run_S1_PT1_Gr69_PR21_PM176_BF9_BG13_BR17_BH59_BV2.2_FR27_FG23_FH15_FV1.5_IF5_IG9_IR15_IH81_IV0.1.csv,1,1,69,21,176,9,13,17,59,2.2,27,23,15,1.5,999.0,0.0,0.0,0.0,2567.0,3295.0,211.0,847.0,1012.0,0
Run_S1_PT1_Gr71_PR15_PM194_BF3_BG15_BR18_BH19_BV0.1_FR23_FG33_FH76_FV1.5_IF2_IG6_IR13_IH91_IV1.7.csv,1,1,71,15,194,3,15,18,19,0.1,23,33,76,1.5,999.0,0.0,0.0,0.0,2641.0,6066.0,675.0,1422.0,3763.0,0
Run_S1_PT20_Gr14_PR15_PM110_BF5_BG2_BR18_BH11_BV1.5_FR19_FG11_FH7_FV1.9_IF4_IG7_IR16_IH2_IV2.4.csv,1,20,14,15,110,5,2,18,11,1.5,19,11,7,1.9,999.0,0.0,0.0,0.0,520.0,130.0,23.0,133.0,122.0,0
Run_S1_PT20_Gr75_PR6_PM213_BF4_BG10_BR18_BH87_BV2.4_FR12_FG43_FH93_FV1.8_IF3_IG16_IR13_IH83_IV0.8.csv,1,20,75,6,213,4,10,18,87,2.4,12,43,93,1.8,999.0,445.0,0.0,0.0,273.01,422.0,26277.0,222.0,394.0,1
Run_S1_PT20_Gr78_PR14_PM151_BF8_BG19_BR14_BH6_BV1.9_FR14_FG18_FH72_FV2.5_IF7_IG8_IR18_IH29_IV1.0.csv,1,20,78,14,151,8,19,14,6,1.9,14,18,72,2.5,999.0,1622.0,0.0,427.0,236.36,71228.0,52186.0,1260.0,24014.0,2
Run_S1_PT20_Gr79_PR12_PM186_BF8_BG17_BR13_BH50_BV2.3_FR17_FG48_FH54_FV0.7_IF3_IG15_IR10_IH20_IV0.9.csv,1,20,79,12,186,8,17,13,50,2.3,17,48,54,0.7,999.0,588.0,0.0,536.0,394.46,22420.0,61215.0,710.0,9279.0,2
Run_S1_PT20_Gr92_PR25_PM145_BF8_BG3_BR14_BH59_BV1.0_FR12_FG47_FH29_FV2.5_IF8_IG6_IR17_IH7_IV2.8.csv,1,20,92,25,145,8,3,14,59,1.0,12,47,29,2.5,999.0,0.0,0.0,0.0,3423.0,121.0,360.0,63.0,192.0,0
Run_S1_PT20_Gr95_PR23_PM207_BF9_BG18_BR10_BH74_BV1.1_FR18_FG49_FH58_FV0.8_IF9_IG16_IR11_IH5_IV1.4.csv,1,20,95,23,207,9,18,10,74,1.1,18,49,58,0.8,999.0,734.0,0.0,601.0,1129.75,29321.0,94742.0,574.0,15857.0,2
Run_S1_PT21_Gr16_PR18_PM133_BF5_BG18_BR19_BH57_BV2.4_FR15_FG49_FH1_FV0.4_IF9_IG16_IR10_IH6_IV1.6.csv,1,21,16,18,133,5,18,19,57,2.4,15,49,1,0.4,999.0,217.0,0.0,0.0,260.24,982.0,6339.0,541.0,3090.0,1
