filename,S,PT,Gr,PR,PM,BF,BG,BR,BH,BV,FR,FG,FH,FV,Tick,Bandicoots,Invaders,Foxes,Grass_Health_Index,Total_Bandicoots_Eaten,Trap_Deaths,Old_Age_Deaths,Hunger_Deaths,regime
Run_S14_PT15_Gr67_PR10_PM234_BF9_BG13_BR10_BH7_BV1.8_FR16_FG21_FH47_FV2.1_IF6_IG14_IR9_IH42_IV1.4.csv,14,15,67,10,234,9,13,10,7,1.8,16,21,47,2.1,999.0,899.0,0.0,373.0,240.26,35725.0,20665.0,1365.0,17913.0,2
Run_S14_PT15_Gr74_PR21_PM64_BF3_BG6_BR18_BH15_BV2.2_FR26_FG43_FH14_FV2.1_IF7_IG18_IR9_IH26_IV1.0.csv,14,15,74,21,64,3,6,18,15,2.2,26,43,14,2.1,999.0,1008.0,0.0,0.0,612.25,3916.0,7443.0,1201.0,1564.0,1
Run_S14_PT15_Gr77_PR19_PM188_BF3_BG14_BR19_BH1_BV2.7_FR28_FG47_FH0_FV2.5_IF8_IG19_IR20_IH37_IV0.8.csv,14,15,77,19,188,3,14,19,1,2.7,28,47,0,2.5,999.0,0.0,0.0,0.0,2865.0,4833.0,62.0,1277.0,4537.0,0
Run_S14_PT15_Gr83_PR19_PM158_BF5_BG14_BR11_BH8_BV0.9_FR21_FG40_FH25_FV0.3_IF4_IG18_IR14_IH46_IV0.6.csv,14,15,83,19,158,5,14,11,8,0.9,21,40,25,0.3,999.0,0.0,0.0,0.0,3088.0,7019.0,5010.0,621.0,5036.0,0
Run_S14_PT15_Gr84_PR6_PM158_BF9_BG12_BR10_BH13_BV0.6_FR18_FG37_FH73_FV0.1_IF8_IG1_IR15_IH27_IV2.9.csv,14,15,84,6,158,9,12,10,13,0.6,18,37,73,0.1,999.0,587.0,0.0,0.0,265.71,1352.0,8548.0,782.0,11978.0,1
Run_S14_PT15_Gr85_PR23_PM216_BF9_BG16_BR12_BH12_BV2.6_FR22_FG13_FH54_FV2.4_IF5_IG6_IR19_IH15_IV2.7.csv,14,15,85,23,216,9,16,12,12,2.6,22,13,54,2.4,999.0,1242.0,0.0,352.0,478.71,73918.0,37392.0,2350.0,15382.0,2
Run_S14_PT15_Gr90_PR23_PM219_BF5_BG9_BR17_BH17_BV1.8_FR15_FG21_FH25_FV1.7_IF4_IG19_IR10_IH97_IV1.9.csv,14,15,90,23,219,5,9,17,17,1.8,15,21,25,1.7,999.0,754.0,0.0,220.0,1216.39,20858.0,21125.0,1376.0,6596.0,2
Run_S14_PT15_Gr94_PR25_PM119_BF2_BG14_BR15_BH9_BV0.9_FR27_FG33_FH13_FV0.7_IF9_IG19_IR16_IH42_IV0.5.csv,14,15,94,25,119,2,14,15,9,0.9,27,33,13,0.7,999.0,0.0,0.0,0.0,3497.0,12325.0,6315.0,1314.0,5021.0,0
Run_S14_PT16_Gr10_PR7_PM215_BF8_BG12_BR9_BH8_BV1.6_FR24_FG47_FH8_FV2.0_IF9_IG18_IR12_IH70_IV1.7.csv,14,16,10,7,215,8,12,9,8,1.6,24,47,8,2.0,999.0,0.0,0.0,0.0,372.0,255.0,37.0,172.0,410.0,0
Run_S14_PT16_Gr25_PR16_PM95_BF7_BG13_BR10_BH5_BV2.2_FR29_FG26_FH96_FV1.8_IF6_IG2_IR10_IH13_IV2.0.csv,14,16,25,16,95,7,13,10,5,2.2,29,26,96,1.8,999.0,509.0,0.0,130.0,189.79,11431.0,5923.0,1210.0,11102.0,2
Run_S14_PT16_Gr26_PR10_PM195_BF4_BG19_BR10_BH15_BV0.8_FR19_FG49_FH65_FV1.9_IF6_IG20_IR15_IH18_IV1.1.csv,14,16,26,10,195,4,19,10,15,0.8,19,49,65,1.9,999.0,0.0,0.0,0.0,967.0,2061.0,1414.0,371.0,1902.0,0
Run_S14_PT16_Gr29_PR8_PM140_BF6_BG15_BR20_BH3_BV2.2_FR12_FG38_FH98_FV2.7_IF5_IG18_IR9_IH87_IV1.0.csv,14,16,29,8,140,6,15,20,3,2.2,12,38,98,2.7,999.0,462.0,0.0,256.0,109.71,9709.0,7705.0,1528.0,8816.0,2
Run_S14_PT16_Gr34_PR22_PM212_BF6_BG16_BR16_BH4_BV2.9_FR29_FG23_FH77_FV1.1_IF8_IG19_IR19_IH34_IV0.7.csv,14,16,34,22,212,6,16,16,4,2.9,29,23,77,1.1,999.0,943.0,0.0,216.0,118.75,23085.0,9273.0,2231.0,7436.0,2
Run_S14_PT16_Gr34_PR9_PM244_BF8_BG8_BR12_BH15_BV0.4_FR24_FG32_FH51_FV2.0_IF5_IG10_IR12_IH97_IV0.2.csv,14,16,34,9,244,8,8,12,15,0.4,24,32,51,2.0,999.0,225.0,0.0,0.0,298.05,434.0,2568.0,641.0,2446.0,1
Run_S14_PT16_Gr36_PR6_PM227_BF8_BG6_BR13_BH6_BV2.8_FR19_FG10_FH34_FV2.1_IF3_IG14_IR19_IH83_IV0.4.csv,14,16,36,6,227,8,6,13,6,2.8,19,10,34,2.1,999.0,40.0,0.0,0.0,587.76,192.0,545.0,346.0,804.0,1
Run_S14_PT16_Gr40_PR20_PM61_BF7_BG18_BR11_BH9_BV2.3_FR19_FG10_FH52_FV1.7_IF3_IG6_IR11_IH5_IV0.5.csv,14,16,40,20,61,7,18,11,9,2.3,19,10,52,1.7,999.0,1473.0,0.0,113.0,241.07,31975.0,13926.0,1882.0,24518.0,2
Run_S14_PT16_Gr44_PR11_PM99_BF6_BG13_BR16_BH4_BV0.0_FR13_FG36_FH82_FV0.1_IF7_IG15_IR13_IH99_IV1.6.csv,14,16,44,11,99,6,13,16,4,0.0,13,36,82,0.1,999.0,565.0,0.0,195.0,452.93,11321.0,8788.0,1385.0,9283.0,2
Run_S14_PT16_Gr45_PR15_PM115_BF3_BG20_BR20_BH18_BV2.1_FR15_FG41_FH30_FV0.7_IF3_IG2_IR9_IH27_IV2.4.csv,14,16,45,15,115,3,20,20,18,2.1,15,41,30,0.7,999.0,489.0,0.0,929.0,587.04,19945.0,19453.0,1773.0,18156.0,2
Run_S14_PT16_Gr47_PR20_PM70_BF8_BG14_BR10_BH18_BV1.5_FR24_FG18_FH21_FV0.4_IF6_IG10_IR12_IH40_IV2.4.csv,14,16,47,20,70,8,14,10,18,1.5,24,18,21,0.4,999.0,884.0,0.0,315.0,369.29,31433.0,19547.0,3723.0,14015.0,2
Run_S14_PT16_Gr48_PR21_PM155_BF8_BG16_BR9_BH17_BV2.9_FR18_FG34_FH13_FV1.1_IF6_IG17_IR9_IH37_IV0.6.csv,14,16,48,21,155,8,16,9,17,2.9,18,34,13,1.1,999.0,0.0,0.0,0.0,1786.0,2807.0,1512.0,493.0,2685.0,0
Run_S14_PT16_Gr49_PR12_PM212_BF9_BG11_BR10_BH4_BV0.5_FR13_FG23_FH53_FV1.8_IF4_IG12_IR18_IH33_IV1.7.csv,14,16,49,12,212,9,11,10,4,0.5,13,23,53,1.8,999.0,476.0,0.0,208.0,314.26,13228.0,7460.0,873.0,13253.0,2
Run_S14_PT16_Gr53_PR9_PM185_BF9_BG10_BR8_BH8_BV0.0_FR26_FG38_FH4_FV2.1_IF8_IG19_IR17_IH85_IV2.9.csv,14,16,53,9,185,9,10,8,8,0.0,26,38,4,2.1,999.0,123.0,0.0,43.0,744.38,3069.0,1663.0,1125.0,7145.0,2
Run_S14_PT16_Gr57_PR18_PM217_BF3_BG17_BR11_BH6_BV1.2_FR27_FG41_FH89_FV2.9_IF3_IG17_IR15_IH1_IV1.3.csv,14,16,57,18,217,3,17,11,6,1.2,27,41,89,2.9,999.0,1038.0,0.0,1078.0,328.5,70795.0,47797.0,2934.0,37397.0,2
Run_S14_PT16_Gr70_PR13_PM171_BF4_BG12_BR15_BH12_BV0.2_FR20_FG35_FH33_FV1.7_IF4_IG3_IR18_IH72_IV3.0.csv,14,16,70,13,171,4,12,15,12,0.2,20,35,33,1.7,999.0,485.0,0.0,404.0,865.8,24733.0,20878.0,1997.0,10999.0,2
Run_S14_PT16_Gr70_PR17_PM103_BF2_BG16_BR17_BH1_BV2.0_FR26_FG48_FH37_FV2.8_IF6_IG2_IR11_IH51_IV2.0.csv,14,16,70,17,103,2,16,17,1,2.0,26,48,37,2.8,999.0,1960.0,0.0,967.0,1313.86,46335.0,29679.0,3491.0,23277.0,2
Run_S14_PT16_Gr74_PR21_PM75_BF2_BG6_BR17_BH6_BV1.2_FR18_FG43_FH23_FV0.5_IF9_IG16_IR19_IH99_IV0.5.csv,14,16,74,21,75,2,6,17,6,1.2,18,43,23,0.5,999.0,293.0,0.0,529.0,1679.19,15303.0,13089.0,1821.0,8076.0,2
Run_S14_PT16_Gr81_PR15_PM214_BF8_BG12_BR14_BH13_BV2.4_FR22_FG28_FH74_FV0.7_IF4_IG9_IR18_IH21_IV0.8.csv,14,16,81,15,214,8,12,14,13,2.4,22,28,74,0.7,999.0,963.0,0.0,348.0,247.86,39637.0,35944.0,1776.0,5172.0,2
Run_S14_PT16_Gr91_PR24_PM192_BF3_BG17_BR17_BH9_BV1.7_FR14_FG44_FH2_FV0.2_IF4_IG5_IR15_IH78_IV1.6.csv,14,16,91,24,192,3,17,17,9,1.7,14,44,2,0.2,999.0,0.0,0.0,0.0,3386.0,11922.0,3226.0,1541.0,20817.0,0
Run_S14_PT16_Gr97_PR8_PM74_BF9_BG16_BR16_BH2_BV1.3_FR16_FG15_FH1_FV1.0_IF8_IG12_IR17_IH98_IV1.7.csv,14,16,97,8,74,9,16,16,2,1.3,16,15,1,1.0,999.0,603.0,0.0,198.0,549.89,15335.0,1950.0,2538.0,8399.0,2
Run_S14_PT16_Gr98_PR12_PM149_BF3_BG7_BR14_BH14_BV3.0_FR16_FG18_FH18_FV2.7_IF8_IG2_IR14_IH20_IV0.9.csv,14,16,98,12,149,3,7,14,14,3.0,16,18,18,2.7,999.0,844.0,0.0,241.0,949.85,19936.0,18599.0,1587.0,5014.0,2
Run_S14_PT17_Gr14_PR19_PM243_BF7_BG20_BR9_BH12_BV2.5_FR14_FG32_FH35_FV0.2_IF9_IG7_IR13_IH11_IV0.3.csv,14,17,14,19,243,7,20,9,12,2.5,14,32,35,0.2,999.0,280.0,0.0,331.0,116.45,10632.0,6015.0,1058.0,22661.0,2
Run_S14_PT17_Gr16_PR13_PM238_BF6_BG6_BR9_BH15_BV0.3_FR23_FG25_FH76_FV0.7_IF4_IG14_IR14_IH10_IV1.0.csv,14,17,16,13,238,6,6,9,15,0.3,23,25,76,0.7,999.0,37.0,0.0,0.0,342.18,141.0,724.0,196.0,1525.0,1
Run_S14_PT17_Gr17_PR12_PM126_BF8_BG12_BR10_BH17_BV1.1_FR22_FG22_FH41_FV2.1_IF8_IG12_IR16_IH86_IV2.1.csv,14,17,17,12,126,8,12,10,17,1.1,22,22,41,2.1,999.0,428.0,0.0,0.0,111.63,770.0,4534.0,488.0,9136.0,1
Run_S14_PT17_Gr19_PR9_PM159_BF9_BG10_BR15_BH1_BV1.5_FR29_FG38_FH21_FV1.8_IF3_IG12_IR12_IH62_IV1.7.csv,14,17,19,9,159,9,10,15,1,1.5,29,38,21,1.8,999.0,75.0,0.0,0.0,258.62,235.0,163.0,484.0,1129.0,1
Run_S14_PT17_Gr32_PR12_PM250_BF3_BG11_BR19_BH13_BV1.0_FR30_FG32_FH64_FV0.5_IF7_IG18_IR18_IH40_IV1.0.csv,14,17,32,12,250,3,11,19,13,1.0,30,32,64,0.5,999.0,431.0,0.0,122.0,95.44,7692.0,7463.0,2021.0,3394.0,2
Run_S14_PT17_Gr33_PR15_PM141_BF7_BG6_BR14_BH2_BV2.5_FR21_FG42_FH70_FV1.8_IF5_IG13_IR9_IH50_IV2.5.csv,14,17,33,15,141,7,6,14,2,2.5,21,42,70,1.8,999.0,400.0,0.0,24.0,156.84,2825.0,2712.0,1617.0,1760.0,2
Run_S14_PT17_Gr35_PR13_PM120_BF2_BG14_BR19_BH19_BV0.6_FR14_FG50_FH33_FV0.4_IF3_IG17_IR10_IH52_IV1.2.csv,14,17,35,13,120,2,14,19,19,0.6,14,50,33,0.4,999.0,285.0,0.0,529.0,727.73,13213.0,11921.0,1340.0,17892.0,2
Run_S14_PT17_Gr38_PR10_PM108_BF2_BG16_BR18_BH12_BV0.7_FR27_FG13_FH82_FV2.9_IF5_IG2_IR18_IH66_IV2.8.csv,14,17,38,10,108,2,16,18,12,0.7,27,13,82,2.9,999.0,1081.0,0.0,85.0,160.65,13361.0,12078.0,2186.0,10961.0,2
Run_S14_PT17_Gr41_PR20_PM78_BF3_BG13_BR11_BH8_BV1.6_FR25_FG35_FH53_FV0.4_IF8_IG11_IR17_IH5_IV1.0.csv,14,17,41,20,78,3,13,11,8,1.6,25,35,53,0.4,999.0,572.0,0.0,648.0,588.87,31497.0,18280.0,3527.0,12949.0,2
Run_S14_PT17_Gr52_PR19_PM173_BF6_BG15_BR19_BH13_BV0.5_FR27_FG30_FH63_FV1.0_IF8_IG6_IR13_IH45_IV0.5.csv,14,17,52,19,173,6,15,19,13,0.5,27,30,63,1.0,999.0,808.0,0.0,216.0,482.68,18005.0,15278.0,1731.0,3823.0,2
Run_S14_PT17_Gr56_PR7_PM203_BF6_BG19_BR17_BH7_BV0.1_FR27_FG26_FH28_FV1.3_IF7_IG7_IR8_IH21_IV0.5.csv,14,17,56,7,203,6,19,17,7,0.1,27,26,28,1.3,999.0,2759.0,0.0,0.0,23.69,4068.0,16809.0,6630.0,32534.0,1
Run_S14_PT17_Gr63_PR7_PM241_BF6_BG13_BR13_BH7_BV2.8_FR14_FG18_FH5_FV1.1_IF4_IG2_IR16_IH9_IV2.0.csv,14,17,63,7,241,6,13,13,7,2.8,14,18,5,1.1,999.0,1089.0,0.0,277.0,195.39,22022.0,6553.0,1963.0,15151.0,2
Run_S14_PT17_Gr64_PR10_PM239_BF8_BG11_BR9_BH5_BV0.0_FR13_FG42_FH11_FV0.6_IF2_IG10_IR14_IH65_IV1.3.csv,14,17,64,10,239,8,11,9,5,0.0,13,42,11,0.6,999.0,0.0,0.0,0.0,2381.0,3206.0,1371.0,436.0,5410.0,0
Run_S14_PT17_Gr64_PR7_PM132_BF5_BG13_BR13_BH9_BV2.5_FR14_FG37_FH62_FV1.6_IF5_IG0_IR19_IH17_IV0.7.csv,14,17,64,7,132,5,13,13,9,2.5,14,37,62,1.6,999.0,426.0,0.0,542.0,366.14,24039.0,22675.0,929.0,14549.0,2
Run_S14_PT17_Gr65_PR8_PM182_BF5_BG16_BR13_BH19_BV2.0_FR22_FG26_FH81_FV2.6_IF8_IG20_IR15_IH51_IV1.5.csv,14,17,65,8,182,5,16,13,19,2.0,22,26,81,2.6,999.0,1395.0,0.0,177.0,301.1,33751.0,35282.0,1801.0,9686.0,2
Run_S14_PT17_Gr69_PR19_PM96_BF8_BG11_BR14_BH18_BV1.2_FR17_FG42_FH88_FV0.9_IF6_IG17_IR15_IH60_IV0.5.csv,14,17,69,19,96,8,11,14,18,1.2,17,42,88,0.9,999.0,978.0,0.0,187.0,806.68,18826.0,27443.0,963.0,7546.0,2
Run_S14_PT17_Gr72_PR17_PM168_BF6_BG14_BR10_BH20_BV1.9_FR26_FG15_FH66_FV2.6_IF9_IG15_IR9_IH47_IV0.5.csv,14,17,72,17,168,6,14,10,20,1.9,26,15,66,2.6,999.0,1833.0,0.0,178.0,112.6,37488.0,52687.0,1403.0,24789.0,2
Run_S14_PT17_Gr81_PR24_PM104_BF7_BG18_BR16_BH2_BV1.2_FR13_FG17_FH55_FV2.9_IF3_IG3_IR15_IH35_IV1.2.csv,14,17,81,24,104,7,18,16,2,1.2,13,17,55,2.9,999.0,2094.0,0.0,666.0,559.1,71608.0,31106.0,1303.0,16768.0,2
Run_S14_PT17_Gr82_PR12_PM160_BF4_BG19_BR18_BH6_BV2.1_FR19_FG34_FH83_FV0.5_IF7_IG8_IR8_IH7_IV2.4.csv,14,17,82,12,160,4,19,18,6,2.1,19,34,83,0.5,999.0,1866.0,0.0,482.0,334.2,66267.0,48866.0,2044.0,14719.0,2
Run_S14_PT17_Gr87_PR9_PM178_BF4_BG15_BR15_BH5_BV2.6_FR21_FG42_FH56_FV2.3_IF5_IG0_IR18_IH49_IV2.5.csv,14,17,87,9,178,4,15,15,5,2.6,21,42,56,2.3,999.0,3931.0,0.0,0.0,20.88,8486.0,30170.0,9356.0,46409.0,1
Run_S14_PT17_Gr94_PR20_PM111_BF2_BG5_BR14_BH2_BV0.0_FR17_FG22_FH62_FV0.9_IF6_IG4_IR18_IH39_IV1.9.csv,14,17,94,20,111,2,5,14,2,0.0,17,22,62,0.9,999.0,1499.0,0.0,160.0,705.89,21853.0,12779.0,2752.0,6910.0,2
Run_S14_PT17_Gr96_PR20_PM153_BF5_BG18_BR14_BH6_BV1.3_FR28_FG11_FH52_FV2.7_IF5_IG10_IR12_IH98_IV2.6.csv,14,17,96,20,153,5,18,14,6,1.3,28,11,52,2.7,999.0,2467.0,0.0,301.0,209.52,98736.0,44319.0,2122.0,25660.0,2
Run_S14_PT18_Gr100_PR17_PM69_BF8_BG9_BR15_BH1_BV0.9_FR24_FG29_FH41_FV0.1_IF3_IG3_IR11_IH67_IV0.8.csv,14,18,100,17,69,8,9,15,1,0.9,24,29,41,0.1,999.0,1537.0,0.0,298.0,467.91,35150.0,17303.0,3403.0,4152.0,2
Run_S14_PT18_Gr100_PR7_PM153_BF2_BG14_BR18_BH12_BV1.3_FR27_FG13_FH60_FV1.5_IF7_IG14_IR17_IH46_IV0.9.csv,14,18,100,7,153,2,14,18,12,1.3,27,13,60,1.5,999.0,2142.0,0.0,176.0,64.5,39023.0,52700.0,2931.0,7924.0,2
Run_S14_PT18_Gr12_PR10_PM193_BF5_BG18_BR12_BH5_BV1.3_FR22_FG47_FH48_FV0.5_IF6_IG16_IR13_IH89_IV2.8.csv,14,18,12,10,193,5,18,12,5,1.3,22,47,48,0.5,999.0,156.0,0.0,308.0,119.83,5869.0,2940.0,1077.0,8799.0,2
Run_S14_PT18_Gr29_PR14_PM247_BF5_BG10_BR16_BH13_BV0.6_FR13_FG35_FH78_FV1.9_IF8_IG7_IR9_IH74_IV2.6.csv,14,18,29,14,247,5,10,16,13,0.6,13,35,78,1.9,999.0,402.0,0.0,0.0,184.33,797.0,4278.0,1307.0,4967.0,1
Run_S14_PT18_Gr32_PR22_PM170_BF9_BG16_BR16_BH12_BV1.6_FR18_FG38_FH99_FV2.8_IF3_IG3_IR14_IH55_IV2.9.csv,14,18,32,22,170,9,16,16,12,1.6,18,38,99,2.8,999.0,629.0,0.0,275.0,265.12,11904.0,12126.0,1091.0,8005.0,2
Run_S14_PT18_Gr33_PR12_PM163_BF5_BG7_BR18_BH15_BV0.6_FR22_FG45_FH5_FV0.2_IF3_IG4_IR15_IH31_IV1.6.csv,14,18,33,12,163,5,7,18,15,0.6,22,45,5,0.2,999.0,183.0,0.0,0.0,470.06,90.0,2450.0,821.0,890.0,1
Run_S14_PT18_Gr44_PR19_PM144_BF9_BG13_BR11_BH18_BV1.1_FR20_FG30_FH12_FV2.1_IF7_IG8_IR8_IH73_IV1.7.csv,14,18,44,19,144,9,13,11,18,1.1,20,30,12,2.1,999.0,334.0,0.0,265.0,903.7,9196.0,6136.0,1955.0,6065.0,2
Run_S14_PT18_Gr45_PR22_PM158_BF8_BG17_BR19_BH9_BV2.5_FR14_FG16_FH45_FV0.8_IF8_IG1_IR9_IH55_IV2.4.csv,14,18,45,22,158,8,17,19,9,2.5,14,16,45,0.8,999.0,741.0,0.0,237.0,278.42,25640.0,16134.0,1735.0,7209.0,2
Run_S14_PT18_Gr51_PR13_PM234_BF9_BG6_BR13_BH18_BV2.3_FR15_FG13_FH79_FV0.1_IF7_IG19_IR12_IH81_IV1.6.csv,14,18,51,13,234,9,6,13,18,2.3,15,13,79,0.1,999.0,561.0,0.0,0.0,90.13,90.0,10340.0,1874.0,1623.0,1
Run_S14_PT18_Gr55_PR22_PM196_BF5_BG16_BR14_BH3_BV2.1_FR23_FG24_FH59_FV0.2_IF9_IG2_IR12_IH35_IV2.7.csv,14,18,55,22,196,5,16,14,3,2.1,23,24,59,0.2,999.0,1189.0,0.0,598.0,151.77,57789.0,24109.0,3539.0,11521.0,2
Run_S14_PT18_Gr59_PR8_PM243_BF6_BG10_BR12_BH4_BV0.1_FR28_FG44_FH4_FV1.5_IF7_IG11_IR14_IH48_IV0.2.csv,14,18,59,8,243,6,10,12,4,0.1,28,44,4,1.5,999.0,1280.0,0.0,0.0,58.22,2218.0,5312.0,3516.0,17793.0,1
Run_S14_PT18_Gr62_PR19_PM220_BF6_BG16_BR20_BH19_BV2.4_FR25_FG24_FH89_FV0.1_IF9_IG16_IR11_IH30_IV1.3.csv,14,18,62,19,220,6,16,20,19,2.4,25,24,89,0.1,999.0,1402.0,0.0,211.0,77.82,23297.0,38010.0,2411.0,3698.0,2
Run_S14_PT18_Gr66_PR8_PM221_BF6_BG12_BR10_BH19_BV1.5_FR17_FG41_FH6_FV1.5_IF6_IG6_IR19_IH37_IV2.0.csv,14,18,66,8,221,6,12,10,19,1.5,17,41,6,1.5,999.0,0.0,0.0,0.0,2455.0,2906.0,1612.0,536.0,3294.0,0
Run_S14_PT18_Gr70_PR20_PM159_BF5_BG15_BR12_BH9_BV0.9_FR17_FG48_FH38_FV0.4_IF6_IG13_IR18_IH79_IV1.1.csv,14,18,70,20,159,5,15,12,9,0.9,17,48,38,0.4,999.0,514.0,0.0,313.0,1594.03,38422.0,40895.0,2126.0,33538.0,2
Run_S14_PT18_Gr75_PR7_PM160_BF5_BG11_BR12_BH17_BV2.0_FR18_FG44_FH91_FV0.3_IF4_IG8_IR10_IH83_IV2.2.csv,14,18,75,7,160,5,11,12,17,2.0,18,44,91,0.3,999.0,791.0,0.0,445.0,212.48,30133.0,40916.0,1201.0,9194.0,2
Run_S14_PT18_Gr77_PR12_PM236_BF5_BG9_BR18_BH14_BV2.9_FR24_FG40_FH66_FV0.2_IF4_IG11_IR17_IH1_IV1.7.csv,14,18,77,12,236,5,9,18,14,2.9,24,40,66,0.2,999.0,751.0,0.0,249.0,132.69,17116.0,27351.0,1458.0,1550.0,2
Run_S14_PT18_Gr88_PR16_PM53_BF7_BG17_BR11_BH2_BV2.6_FR15_FG36_FH8_FV1.3_IF3_IG4_IR9_IH53_IV0.3.csv,14,18,88,16,53,7,17,11,2,2.6,15,36,8,1.3,999.0,0.0,0.0,0.0,3274.0,4765.0,1662.0,583.0,4957.0,0
Run_S14_PT18_Gr88_PR9_PM213_BF4_BG7_BR10_BH9_BV2.3_FR29_FG43_FH68_FV1.9_IF5_IG10_IR16_IH95_IV1.3.csv,14,18,88,9,213,4,7,10,9,2.3,29,43,68,1.9,999.0,655.0,0.0,368.0,219.31,22177.0,26115.0,1411.0,7270.0,2
Run_S14_PT18_Gr93_PR14_PM228_BF9_BG16_BR9_BH17_BV0.5_FR23_FG15_FH63_FV0.7_IF7_IG19_IR12_IH4_IV2.5.csv,14,18,93,14,228,9,16,9,17,0.5,23,15,63,0.7,999.0,2118.0,0.0,337.0,158.52,71206.0,72950.0,1465.0,37423.0,2
Run_S14_PT18_Gr93_PR15_PM207_BF3_BG7_BR10_BH2_BV2.2_FR12_FG21_FH23_FV1.4_IF5_IG5_IR11_IH90_IV2.8.csv,14,18,93,15,207,3,7,10,2,2.2,12,21,23,1.4,999.0,2113.0,0.0,0.0,45.51,6866.0,9483.0,7115.0,30472.0,1
Run_S14_PT18_Gr96_PR18_PM105_BF4_BG6_BR11_BH8_BV2.2_FR23_FG17_FH80_FV1.2_IF9_IG2_IR9_IH6_IV1.1.csv,14,18,96,18,105,4,6,11,8,2.2,23,17,80,1.2,999.0,1462.0,0.0,3.0,143.69,3910.0,20348.0,4852.0,8719.0,2
Run_S14_PT19_Gr16_PR23_PM196_BF3_BG18_BR20_BH15_BV0.8_FR15_FG47_FH64_FV2.3_IF6_IG0_IR12_IH90_IV0.6.csv,14,19,16,23,196,3,18,20,15,0.8,15,47,64,2.3,999.0,152.0,0.0,429.0,314.68,7601.0,6973.0,953.0,10117.0,2
Run_S14_PT19_Gr18_PR20_PM232_BF5_BG17_BR14_BH15_BV0.7_FR17_FG25_FH67_FV2.9_IF8_IG20_IR17_IH52_IV1.6.csv,14,19,18,20,232,5,17,14,15,0.7,17,25,67,2.9,999.0,488.0,0.0,82.0,178.08,7986.0,6599.0,818.0,7679.0,2
Run_S14_PT19_Gr18_PR21_PM160_BF9_BG6_BR10_BH16_BV1.7_FR13_FG27_FH92_FV2.0_IF4_IG18_IR13_IH82_IV0.5.csv,14,19,18,21,160,9,6,10,16,1.7,13,27,92,2.0,999.0,104.0,0.0,0.0,266.53,201.0,2724.0,377.0,1209.0,1
Run_S14_PT19_Gr19_PR23_PM85_BF7_BG6_BR16_BH8_BV0.8_FR17_FG46_FH38_FV2.0_IF9_IG3_IR8_IH41_IV0.9.csv,14,19,19,23,85,7,6,16,8,0.8,17,46,38,2.0,999.0,22.0,0.0,0.0,631.76,155.0,337.0,293.0,384.0,1
Run_S14_PT19_Gr23_PR11_PM209_BF10_BG7_BR11_BH3_BV1.9_FR21_FG28_FH74_FV2.0_IF8_IG5_IR12_IH2_IV0.4.csv,14,19,23,11,209,10,7,11,3,1.9,21,28,74,2.0,999.0,333.0,0.0,0.0,86.58,685.0,1612.0,1472.0,4266.0,1
Run_S14_PT19_Gr26_PR20_PM135_BF8_BG16_BR9_BH14_BV2.9_FR12_FG43_FH75_FV2.0_IF9_IG4_IR9_IH33_IV2.9.csv,14,19,26,20,135,8,16,9,14,2.9,12,43,75,2.0,999.0,601.0,0.0,384.0,335.44,11602.0,12630.0,660.0,19506.0,2
Run_S14_PT19_Gr31_PR17_PM65_BF7_BG9_BR16_BH1_BV0.9_FR21_FG49_FH39_FV1.6_IF8_IG9_IR12_IH78_IV1.5.csv,14,19,31,17,65,7,9,16,1,0.9,21,49,39,1.6,999.0,232.0,0.0,82.0,669.91,2288.0,1676.0,1096.0,2034.0,2
Run_S14_PT19_Gr34_PR6_PM246_BF6_BG12_BR18_BH6_BV2.2_FR29_FG11_FH16_FV2.5_IF6_IG8_IR13_IH6_IV1.7.csv,14,19,34,6,246,6,12,18,6,2.2,29,11,16,2.5,999.0,173.0,0.0,0.0,162.22,258.0,1876.0,765.0,1717.0,1
Run_S14_PT19_Gr37_PR25_PM166_BF5_BG11_BR14_BH6_BV1.3_FR30_FG17_FH22_FV1.3_IF6_IG20_IR18_IH22_IV1.2.csv,14,19,37,25,166,5,11,14,6,1.3,30,17,22,1.3,999.0,695.0,0.0,97.0,251.36,13311.0,7647.0,1996.0,7553.0,2
Run_S14_PT19_Gr40_PR6_PM189_BF3_BG14_BR9_BH8_BV2.4_FR12_FG41_FH10_FV2.7_IF3_IG17_IR16_IH76_IV1.0.csv,14,19,40,6,189,3,14,9,8,2.4,12,41,10,2.7,999.0,0.0,0.0,0.0,1488.0,2858.0,1100.0,329.0,4947.0,0
Run_S14_PT19_Gr59_PR20_PM91_BF10_BG5_BR12_BH12_BV1.2_FR20_FG44_FH77_FV0.7_IF10_IG12_IR12_IH81_IV0.1.csv,14,19,59,20,91,10,5,12,12,1.2,20,44,77,0.7,999.0,444.0,0.0,0.0,676.67,119.0,6916.0,1389.0,1156.0,1
Run_S14_PT19_Gr64_PR11_PM156_BF8_BG8_BR16_BH19_BV1.6_FR29_FG43_FH11_FV0.6_IF6_IG15_IR11_IH17_IV1.2.csv,14,19,64,11,156,8,8,16,19,1.6,29,43,11,0.6,999.0,528.0,0.0,150.0,419.51,6910.0,10356.0,1959.0,2016.0,2
